Id,SalePrice
2131,121371.60543541618
2132,106876.8579395484
2133,113061.66388488884
2134,114506.05822616135
2135,88505.68879723913
2136,99350.76732244642
2137,109072.04878864008
2138,130311.66813678094
2139,131097.21040537974
2140,135462.96735398174
2141,134029.79466959424
2142,125796.87889702384
2143,158316.64434005474
2144,132747.8216679777
2145,136924.00960744856
2146,149810.61041629486
2147,156397.4797944098
2148,123496.75021018447
2149,142510.58658844125
2150,195987.84373349175
2151,107469.10026878832
2152,187040.35070378013
2153,189570.84035830115
2154,115494.78541971785
2155,133128.6578556532
2156,269565.0784768319
2157,221866.78662650974
2158,226472.9811194425
2159,203518.8732108358
2160,178819.6964473681
2161,237485.10485906142
2162,485891.6921849727
2163,325011.9678226937
2164,230514.70339297267
2165,180799.0327091826
2166,146619.1540007865
2167,214859.4804801504
2168,197625.778115217
2169,196719.34484447184
2170,265044.86279081996
2171,154120.8688845087
2172,126461.05208092819
2173,174683.77606249167
2174,234353.15475952896
2175,285891.98720826174
2176,304521.29358081834
2177,250770.87242363024
2178,198291.8106324642
2179,154819.09396577897
2180,228606.54378094323
2181,180337.52888287118
2182,215287.97377697713
2183,179917.36405551436
2184,129161.66518146316
2185,131072.28849197735
2186,131071.39005204143
2187,136909.07878991918
2188,142612.29749067375
2189,248817.78564183385
2190,82430.55719490364
2191,85840.37704289304
2192,92892.58458780794
2193,110879.78230017083
2194,97767.11402119086
2195,149989.57935335318
2196,106225.86433327952
2197,118843.05207518286
2198,144647.24398007835
2199,171499.83518270642
2200,142672.2914159612
2201,141015.85055694857
2202,157191.6730060309
2203,151921.3315705514
2204,169152.793623951
2205,122087.14128178624
2206,138643.1464733434
2207,183621.81843586243
2208,210275.84438842026
2209,154062.9358301503
2210,101260.29490802698
2211,103835.89508558712
2212,105909.360141076
2213,102083.53378355403
2214,146375.17881427534
2215,90580.01807819183
2216,160736.14221172204
2217,84626.53636851645
2218,93550.93379694545
2219,74555.82242890136
2220,88823.92314859154
2221,282144.0624288154
2222,262707.7458101256
2223,303255.5256206944
2224,198772.62045592486
2225,135169.3721234815
2226,187516.36017473353
2227,196568.96998054246
2228,259097.90978803206
2229,253164.07707544442
2230,152299.80241465583
2231,213145.4462640603
2232,158011.70016870668
2233,185967.80700329083
2234,223396.23590916957
2235,236943.97143378455
2236,289219.35786826606
2237,380786.68853275664
2238,193718.9752469131
2239,118181.15804518216
2240,164974.03091271527
2241,167895.23948655507
2242,141862.11060448174
2243,123507.34431870651
2244,105853.45022359936
2245,110527.96647612644
2246,146856.07295436753
2247,95331.73343147956
2248,119973.73952349984
2249,113755.7171066492
2250,117111.82321361183
2251,207140.21252128674
2252,166720.66469509117
2253,154314.56099823737
2254,166069.3547369632
2255,190906.39538881884
2256,169487.97003498787
2257,197988.70583968164
2258,145017.0290114313
2259,171082.79106069304
2260,152734.76857453576
2261,173800.68361111818
2262,197042.95475090973
2263,345148.7807932935
2264,221876.4927732745
2265,179014.78987127388
2266,251821.91350574503
2267,412771.0648108409
2268,372190.0910867071
2269,139558.40234715407
2270,172362.05452052044
2271,195653.41381958956
2272,192563.75504828055
2273,147455.73937084796
2274,170709.8070242333
2275,154852.59359255052
2276,176975.3288165894
2277,167907.9119443796
2278,135125.4302037958
2279,129641.68996949287
2280,117238.98228146536
2281,174523.75600509087
2282,175937.54937452244
2283,93376.842395545
2284,107332.23401950434
2285,129465.18278949827
2286,112894.36525803027
2287,328526.3761988072
2288,262611.8514126221
2289,401930.5843615697
2290,451933.0086622991
2291,299232.2147202514
2292,403037.78146428196
2293,497538.6053280744
2294,368921.29254630976
2295,488255.04278011934
2296,304380.1980723792
2297,297411.0119893332
2298,295967.28160154476
2299,384848.3168870971
2300,350668.707444274
2301,271008.27616907045
2302,253900.6513250838
2303,228221.9026246769
2304,246844.61798751596
2305,205669.9698674614
2306,198792.4211660695
2307,201781.13943460956
2308,225580.97437379722
2309,237515.2605018037
2310,191404.69712683142
2311,199666.57596842982
2312,179347.882247886
2313,174849.50665569768
2314,182222.81967849852
2315,184664.2126108619
2316,192198.3850269616
2317,197543.12262876783
2318,193401.9392853571
2319,184662.91883902476
2320,172549.67959814228
2321,225773.48030576148
2322,184246.1947728129
2323,187666.80516788064
2324,175315.18352783148
2325,210856.34681542372
2326,170477.16909874167
2327,202452.98198969327
2328,214519.950830002
2329,184768.4358757288
2330,184114.40751021024
2331,391204.98013359937
2332,374660.5794913799
2333,329401.7582874971
2334,254484.3551455058
2335,257731.70499122536
2336,302704.01972311654
2337,186794.50940033895
2338,251398.24785777676
2339,199198.53776337675
2340,412999.17792129575
2341,204086.58262624298
2342,216260.8565619146
2343,227047.02114277997
2344,215734.90964187426
2345,231258.23118400935
2346,198359.92427133556
2347,195437.53765656144
2348,235608.3374292618
2349,178134.15019092007
2350,289415.0996544382
2351,241951.0318839148
2352,243727.6950160651
2353,278272.29506478936
2354,135134.39162261898
2355,140945.98038814412
2356,156224.8164522252
2357,187427.39024151486
2358,195097.0618195338
2359,132019.09213486986
2360,107073.86019005395
2361,135357.7440118319
2362,318165.81872641185
2363,132755.4865072243
2364,159003.0106991515
2365,211677.93935099084
2366,190778.385592988
2367,230650.25821402518
2368,225457.62245122538
2369,223257.18181979164
2370,143561.9943792331
2371,153389.81696353704
2372,184525.3229184181
2373,260919.65483768334
2374,310973.5331451887
2375,234045.78571519957
2376,334889.69723872363
2377,366585.15103961015
2378,127942.07691440078
2379,217114.91593851417
2380,142904.27364229222
2381,170642.5924507356
2382,175165.7179803777
2383,186869.90969573837
2384,231132.1907621712
2385,142597.78485987906
2386,130239.19627582403
2387,123459.79343375332
2388,104094.0885834002
2389,120389.16145511926
2390,138961.08286132044
2391,144255.09158060246
2392,105212.38757327892
2393,143612.53506118423
2394,131013.87258904745
2395,191854.26821778613
2396,139501.30900847167
2397,196243.64821267585
2398,132766.18907879444
2399,79277.28913010165
2400,74040.98038043377
2401,111091.53760434424
2402,138942.77821613106
2403,145565.98890039997
2404,143023.37450863418
2405,162332.9908243676
2406,139243.51870139447
2407,123952.53463818319
2408,139146.355569697
2409,117101.28535835196
2410,157061.90654825867
2411,106763.0270256295
2412,152474.7640806439
2413,123795.55918615648
2414,129435.88529690524
2415,144284.6248556741
2416,109812.21290868618
2417,131062.09476149883
2418,127364.63810098707
2419,134739.57928197892
2420,117789.19255373311
2421,168628.8651945415
2422,106673.17042978176
2423,130502.37478865714
2424,141613.1790625036
2425,295752.0264454988
2426,140754.58832843052
2427,136423.36995371812
2428,178175.04755623487
2429,102298.00086823822
2430,124524.3746722049
2431,116222.97811083264
2432,135775.81704385424
2433,142507.1335777005
2434,133920.556430217
2435,147961.73010942645
2436,99913.45727012544
2437,101898.08244914365
2438,116348.87854750842
2439,105887.13316743552
2440,119669.47282898026
2441,93993.33685336316
2442,96865.26631649291
2443,124109.7352298236
2444,123837.42212976232
2445,97417.2599152406
2446,140103.0995162676
2447,172673.78018288323
2448,130064.16914668596
2449,102729.5344507131
2450,140311.69242903093
2451,123059.75226767262
2452,173751.54025827543
2453,93032.30052406694
2454,122641.28258388239
2455,117044.15066663818
2456,133262.6663126355
2457,119343.32295614458
2458,126389.09993110508
2459,102828.01183613531
2460,137817.8733918154
2461,110431.05386428529
2462,125883.63178184933
2463,117545.42463011279
2464,173268.72226829312
2465,137015.08361632514
2466,119907.00351320213
2467,128845.7328174092
2468,82846.24372297946
2469,89914.83283686994
2470,177636.4722223924
2471,195997.030478989
2472,169354.202802143
2473,118274.39934079837
2474,97525.82899480224
2475,192398.71660514324
2476,107053.93510265449
2477,118100.45969612968
2478,147452.8860288697
2479,110410.86360426275
2480,139295.49937953267
2481,142114.22597079756
2482,116620.23789760236
2483,113500.33038369603
2484,124671.65773790311
2485,117028.48202962597
2486,153043.96630867882
2487,203360.71704629445
2488,136880.5151588402
2489,149563.5462190186
2490,144295.17630373404
2491,89386.21595439444
2492,186915.23689134078
2493,142734.87054299095
2494,133485.59816458533
2495,104797.98852831895
2496,244016.19862414143
2497,154273.72935049288
2498,107146.49315590775
2499,96881.08547033834
2500,133995.34167363727
2501,127841.29540711697
2502,145521.697981311
2503,98554.65292653494
2504,108676.1200266403
2505,216649.0821473122
2506,258526.51044847388
2507,318824.5019894112
2508,258017.70947395256
2509,214542.30096669158
2510,200437.08543165744
2511,169226.49312307485
2512,203936.7356168476
2513,217545.6845321767
2514,236514.36873929543
2515,146068.48697644522
2516,169551.06049009657
2517,141509.98548150357
2518,155799.78874293118
2519,231602.7566930923
2520,203823.87794383385
2521,187442.06878212173
2522,221766.87273916168
2523,126347.46421579694
2524,133642.55942591245
2525,129088.20938252391
2526,141276.4481687237
2527,130255.58263598375
2528,121704.60042709138
2529,132731.0484068558
2530,112700.02132641662
2531,255755.14762936742
2532,229128.47252434152
2533,190062.22858587652
2534,203316.84837747182
2535,319108.5031506134
2536,228391.27359969213
2537,224784.2376096522
2538,183697.8881604177
2539,179020.5980292439
2540,177023.581140527
2541,172108.68149173204
2542,174984.35885038317
2543,134227.9464423801
2544,131158.18703012893
2545,137179.41495524312
2546,136682.12057414668
2547,124491.3688006272
2548,163840.80857435017
2549,166935.41693153986
2550,404976.71038378694
2551,151737.69519030125
2552,135267.45956568758
2553,85372.3657034315
2554,92182.13767530184
2555,105561.88020439509
2556,103395.56795802007
2557,108308.70523293338
2558,182607.4861934033
2559,139906.9623851441
2560,123708.0539346277
2561,114778.57671559288
2562,130905.13423097035
2563,125535.06737264738
2564,158286.15912655205
2565,146956.25886078842
2566,157333.81470598557
2567,141924.2536733386
2568,158072.06507069696
2569,175936.5311751335
2570,99747.30991859247
2571,180240.36679544413
2572,147023.9253399511
2573,213211.95831761573
2574,263590.362442604
2575,125634.89139831021
2576,133760.1533828991
2577,154919.06039730684
2578,79546.26366269914
2579,77309.36399348544
2580,127846.64264859827
2581,134389.57572482384
2582,123104.86092605598
2583,280404.5182468634
2584,169151.2123671323
2585,193100.67348127437
2586,233417.7827809618
2587,176816.68326180713
2588,130232.05655541252
2589,135390.10774978888
2590,207864.8769329169
2591,217778.01687968525
2592,224042.65316296092
2593,237090.97339934486
2594,143823.11519435165
2595,187199.5077489717
2596,324823.3950686583
2597,188846.10351960026
2598,281398.3547303122
2599,301047.9047158612
2600,170664.91603888987
2601,157880.7921270373
2602,90557.8220613058
2603,107092.70338325833
2604,93249.5118948045
2605,95560.16376378371
2606,153173.56544900997
2607,192931.89994543765
2608,239198.4305567211
2609,171846.00264178705
2610,110568.60464255417
2611,154625.15978574668
2612,150928.86771985813
2613,125726.44641149316
2614,112546.11319015599
2615,154544.63441951654
2616,157590.39071711208
2617,204101.11877434858
2618,231560.9403043328
2619,188710.12890433028
2620,179728.02766176235
2621,166773.08118025426
2622,180163.45304591765
2623,239373.69858454406
2624,327913.2526543641
2625,308580.61478668416
2626,162221.0178969869
2627,148498.50083480382
2628,431799.3995077113
2629,465388.0658120674
2630,327751.14816710696
2631,433705.11334994575
2632,380516.52977890323
2633,261185.2124362428
2634,376814.4164167951
2635,149702.29274826814
2636,166645.85560529341
2637,175658.77419220103
2638,290913.7838198262
2639,164462.59362604466
2640,133539.29653290796
2641,107604.91892152336
2642,189627.6910016739
2643,100968.16445696307
2644,118450.4331738102
2645,93585.55529992304
2646,87141.23890786387
2647,88525.09635999176
2648,144956.86160499722
2649,134541.400729434
2650,117523.70009581569
2651,130144.85266338906
2652,403215.6891923886
2653,228489.085943902
2654,256352.8026977952
2655,403818.0203980841
2656,289698.3929295088
2657,320861.89712099603
2658,285105.4996477555
2659,287681.31924527296
2660,344583.6544173628
2661,341822.6284361419
2662,329431.5144536306
2663,271490.52913881664
2664,225333.32023951158
2665,307694.162078753
2666,256288.66976104697
2667,175125.00751176054
2668,178170.13861111677
2669,182494.04680906524
2670,284402.24814270355
2671,186235.33066204804
2672,192459.93660778875
2673,199661.64640565286
2674,196361.07072243604
2675,175224.1838901613
2676,190293.81998086613
2677,197005.2107398689
2678,259164.18001706726
2679,264852.6978547607
2680,272046.29895181675
2681,340198.56642047095
2682,298371.3808239915
2683,426840.27559620526
2684,298237.070682097
2685,291044.0426234018
2686,262490.809512601
2687,333667.0967651678
2688,193702.91814593427
2689,187926.42775512417
2690,453031.9882756615
2691,194415.70686324235
2692,137710.24422960976
2693,197131.3156027063
2694,141125.5996356054
2695,190372.87264993016
2696,182871.52032605032
2697,197922.01628229689
2698,221645.39249268253
2699,174659.20546764147
2700,153336.6404192055
2701,156481.09609573506
2702,109304.16594977288
2703,122478.44650590666
2704,129307.3522579072
2705,114567.19959888158
2706,100523.25806905654
2707,114029.86801295199
2708,127671.3064242409
2709,104565.29236311406
2710,122841.32914945563
2711,419824.0426491438
2712,382621.4688486998
2713,170922.18238630312
2714,135045.96476925074
2715,162969.89939824582
2716,153480.40336215086
2717,198418.38021954923
2718,220776.62403055784
2719,147883.9696384168
2720,160394.79503605477
2721,125219.06822925016
2722,183989.845971609
2723,135625.1045656333
2724,122308.59967204905
2725,125250.29116063619
2726,144396.65282775476
2727,166731.93416610474
2728,166858.1277988112
2729,142870.19172510144
2730,134519.03773000647
2731,116389.84046878754
2732,117967.93098586293
2733,149982.11915759373
2734,146103.37441874848
